risk_score,correctness_score,human_time_ai_min,task_source,human_time_base_min,difficulty_label,policy_id,task_id,completeness_score,notes,task_text,quality_score,run_id,sector,risk_class,review_effort_min,hallucination_flag,annotator_id
5,10,28,,25,,pl_deepseek_pro,ps-050,10,AI自动标注 - 响应长度: 992字符,,9,ds_batch,,,12,1,assistant_demo_v1
5,9,27,,25,,pl_deepseek_flash,ps-051,9,AI自动标注 - 响应长度: 471字符,,8,ds_batch,,,12,1,assistant_demo_v1
5,10,28,,25,,pl_deepseek_pro,ps-051,10,AI自动标注 - 响应长度: 938字符,,9,ds_batch,,,12,0,assistant_demo_v1
6,7,28,,25,,pl_deepseek_flash,ps-052,10,AI自动标注 - 响应长度: 584字符,,8,ds_batch,,,12,1,assistant_demo_v1
6,7,28,,25,,pl_deepseek_pro,ps-052,10,AI自动标注 - 响应长度: 821字符,,9,ds_batch,,,12,1,assistant_demo_v1
6,7,28,,25,,pl_deepseek_pro,ps-053,10,AI自动标注 - 响应长度: 855字符,,9,ds_batch,,,12,1,assistant_demo_v1
6,7,27,,25,,pl_deepseek_flash,ps-054,10,AI自动标注 - 响应长度: 403字符,,8,ds_batch,,,12,1,assistant_demo_v1
5,10,28,,25,,pl_deepseek_pro,ps-054,10,AI自动标注 - 响应长度: 1115字符,,9,ds_batch,,,12,0,assistant_demo_v1
6,7,28,,25,,pl_deepseek_flash,ps-055,9,AI自动标注 - 响应长度: 542字符,,8,ds_batch,,,12,1,assistant_demo_v1
6,7,28,,25,,pl_deepseek_pro,ps-055,10,AI自动标注 - 响应长度: 975字符,,9,ds_batch,,,12,1,assistant_demo_v1
6,7,28,,25,,pl_deepseek_flash,ps-056,9,AI自动标注 - 响应长度: 530字符,,8,ds_batch,,,12,1,assistant_demo_v1
6,7,28,,25,,pl_deepseek_pro,ps-056,10,AI自动标注 - 响应长度: 1044字符,,9,ds_batch,,,12,1,assistant_demo_v1
6,7,28,,25,,pl_deepseek_flash,ps-057,10,AI自动标注 - 响应长度: 1047字符,,9,ds_batch,,,12,1,assistant_demo_v1
6,7,28,,25,,pl_deepseek_pro,ps-057,10,AI自动标注 - 响应长度: 1270字符,,9,ds_batch,,,12,1,assistant_demo_v1
6,7,28,,25,,pl_deepseek_flash,ps-058,10,AI自动标注 - 响应长度: 1010字符,,9,ds_batch,,,12,1,assistant_demo_v1
6,7,28,,25,,pl_deepseek_pro,ps-058,10,AI自动标注 - 响应长度: 750字符,,9,ds_batch,,,12,1,assistant_demo_v1
6,7,27,,25,,pl_deepseek_flash,ps-059,10,AI自动标注 - 响应长度: 463字符,,8,ds_batch,,,12,0,assistant_demo_v1
6,7,28,,25,,pl_deepseek_pro,ps-059,10,AI自动标注 - 响应长度: 1023字符,,9,ds_batch,,,12,1,assistant_demo_v1
5,10,28,,25,,pl_deepseek_flash,ps-060,10,AI自动标注 - 响应长度: 610字符,,9,ds_batch,,,12,0,assistant_demo_v1
6,7,28,,25,,pl_deepseek_pro,ps-060,10,AI自动标注 - 响应长度: 1065字符,,9,ds_batch,,,12,0,assistant_demo_v1
6,7,27,,25,,pl_deepseek_flash,ps-061,9,AI自动标注 - 响应长度: 482字符,,8,ds_batch,,,12,1,assistant_demo_v1
5,10,28,,25,,pl_deepseek_pro,ps-061,10,AI自动标注 - 响应长度: 933字符,,9,ds_batch,,,12,1,assistant_demo_v1
6,7,28,,25,,pl_deepseek_flash,ps-062,9,AI自动标注 - 响应长度: 684字符,,9,ds_batch,,,12,1,assistant_demo_v1
5,10,28,,25,,pl_deepseek_flash,ps-063,10,AI自动标注 - 响应长度: 658字符,,9,ds_batch,,,12,1,assistant_demo_v1
6,7,28,,25,,pl_deepseek_pro,ps-063,10,AI自动标注 - 响应长度: 1115字符,,9,ds_batch,,,12,1,assistant_demo_v1
5,9,27,,25,,pl_deepseek_flash,ps-064,8,AI自动标注 - 响应长度: 487字符,,8,ds_batch,,,12,1,assistant_demo_v1
6,7,28,,25,,pl_deepseek_pro,ps-064,10,AI自动标注 - 响应长度: 979字符,,9,ds_batch,,,12,1,assistant_demo_v1
6,7,28,,25,,pl_deepseek_flash,ps-065,10,AI自动标注 - 响应长度: 627字符,,9,ds_batch,,,12,1,assistant_demo_v1
6,7,28,,25,,pl_deepseek_pro,ps-065,10,AI自动标注 - 响应长度: 1849字符,,9,ds_batch,,,12,0,assistant_demo_v1
5,9,27,,25,,pl_deepseek_flash,ps-066,10,AI自动标注 - 响应长度: 491字符,,8,ds_batch,,,12,1,assistant_demo_v1
5,10,28,,25,,pl_deepseek_pro,ps-066,10,AI自动标注 - 响应长度: 1075字符,,9,ds_batch,,,12,0,assistant_demo_v1
6,7,27,,25,,pl_deepseek_flash,ps-067,9,AI自动标注 - 响应长度: 456字符,,8,ds_batch,,,12,0,assistant_demo_v1
6,7,28,,25,,pl_deepseek_pro,ps-067,10,AI自动标注 - 响应长度: 1178字符,,9,ds_batch,,,12,0,assistant_demo_v1
5,9,27,,25,,pl_deepseek_flash,ps-068,9,AI自动标注 - 响应长度: 486字符,,8,ds_batch,,,12,1,assistant_demo_v1
5,10,28,,25,,pl_deepseek_pro,ps-068,10,AI自动标注 - 响应长度: 812字符,,9,ds_batch,,,12,1,assistant_demo_v1
6,7,28,,25,,pl_deepseek_flash,ps-069,9,AI自动标注 - 响应长度: 547字符,,8,ds_batch,,,12,1,assistant_demo_v1
6,7,28,,25,,pl_deepseek_pro,ps-069,10,AI自动标注 - 响应长度: 737字符,,9,ds_batch,,,12,0,assistant_demo_v1
5,9,27,,25,,pl_deepseek_flash,ps-070,10,AI自动标注 - 响应长度: 477字符,,8,ds_batch,,,12,1,assistant_demo_v1
5,10,28,,25,,pl_deepseek_pro,ps-070,10,AI自动标注 - 响应长度: 842字符,,9,ds_batch,,,12,1,assistant_demo_v1
6,7,28,,25,,pl_glm_47_flashx,ps-001,10,AI自动标注 - 响应长度: 707字符,,9,test_each,,,12,1,assistant_demo_v1
,,,https://www.gov.cn/gongbao/2025/issue_12266/202509/content_7039598.html,,medium,pl_glm_47_flashx,ps-001,,GLM-4.7-flashx auto-generated response. Latency: 26.97s. Response length: 795 chars.,职工基本医疗保险参保人员办理异地就医备案前，应核对哪些关键信息与材料？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.nhsa.gov.cn/col/col114/index.html,,medium,pl_glm_47_flashx,ps-002,,GLM-4.7-flashx auto-generated response. Latency: 25.42s. Response length: 760 chars.,城乡居民医保参保缴费期与待遇享受期衔接，应注意哪些常见误区？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.nhsa.gov.cn/col/col105/index.html,,medium,pl_glm_47_flashx,ps-003,,GLM-4.7-flashx auto-generated response. Latency: 23.73s. Response length: 820 chars.,门诊慢特病资格认定与报销流程，一般包含哪些环节？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.nhsa.gov.cn/col/col104/index.html,,medium,pl_glm_47_flashx,ps-004,,GLM-4.7-flashx auto-generated response. Latency: 20.33s. Response length: 408 chars.,生育保险待遇申领通常需要哪些证明材料与办理渠道？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.nhsa.gov.cn/col/col109/index.html,,medium,pl_glm_47_flashx,ps-005,,GLM-4.7-flashx auto-generated response. Latency: 25.32s. Response length: 483 chars.,医疗救助对象认定与“一站式”结算，政策要点有哪些？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.gov.cn/zhengce/zuixin/,,medium,pl_glm_47_flashx,ps-006,,GLM-4.7-flashx auto-generated response. Latency: 19.41s. Response length: 291 chars.,长期护理保险试点地区参保人如何了解本地待遇与评估流程？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.gov.cn/hudong/index.htm,,medium,pl_glm_47_flashx,ps-007,,GLM-4.7-flashx auto-generated response. Latency: 24.11s. Response length: 336 chars.,医保电子凭证与实体社保卡在就医结算中的关系如何理解？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.moe.gov.cn/jyb_xxgk/moe_1777/moe_1778/,,medium,pl_glm_47_flashx,ps-008,,GLM-4.7-flashx auto-generated response. Latency: 19.44s. Response length: 362 chars.,谈判药品“双通道”供药机制对参保患者意味着什么？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.moe.gov.cn/jyb_xwfb/xw_fbbm/,,medium,pl_glm_47_flashx,ps-009,,GLM-4.7-flashx auto-generated response. Latency: 33.54s. Response length: 756 chars.,医保基金监管举报投诉渠道与受理范围一般包括哪些？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.mem.gov.cn/,,medium,pl_glm_47_flashx,ps-010,,GLM-4.7-flashx auto-generated response. Latency: 41.96s. Response length: 656 chars.,跨省异地就医直接结算失败时，可按什么顺序自查原因？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.mem.gov.cn/yw/zdgz/ajfb/,,medium,pl_glm_47_flashx,ps-011,,GLM-4.7-flashx auto-generated response. Latency: 22.69s. Response length: 322 chars.,国家组织药品集中带量采购对参保人药费负担的影响应如何客观表述？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.samr.gov.cn/,,medium,pl_glm_47_flashx,ps-012,,GLM-4.7-flashx auto-generated response. Latency: 17.99s. Response length: 791 chars.,基本公共卫生服务与基本医疗服务在制度上如何区分？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.samr.gov.cn/zw/zwfb/,,medium,pl_glm_47_flashx,ps-013,,GLM-4.7-flashx auto-generated response. Latency: 21.12s. Response length: 444 chars.,传染病疫情信息报告与个人隐私保护之间如何把握平衡？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.mnr.gov.cn/,,medium,pl_glm_47_flashx,ps-014,,GLM-4.7-flashx auto-generated response. Latency: 37.30s. Response length: 472 chars.,学校传染病防控中家校协同的常见要点有哪些？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.mee.gov.cn/,,medium,pl_glm_47_flashx,ps-015,,GLM-4.7-flashx auto-generated response. Latency: 59.34s. Response length: 931 chars.,预防接种异常反应补偿与民事赔偿关系应如何向群众解释？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.mee.gov.cn/zcwj/gwywj/202508/t20250827_1126207.shtml,,medium,pl_glm_47_flashx,ps-016,,GLM-4.7-flashx auto-generated response. Latency: 50.89s. Response length: 629 chars.,精神卫生法框架下严重精神障碍患者服务管理要点是什么？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.mca.gov.cn/,,medium,pl_glm_47_flashx,ps-017,,GLM-4.7-flashx auto-generated response. Latency: 31.24s. Response length: 431 chars.,突发公共卫生事件分级响应启动后，社区可承担哪些配合工作？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.mca.gov.cn/n152/n165/c166/,,medium,pl_glm_47_flashx,ps-018,,GLM-4.7-flashx auto-generated response. Latency: 44.12s. Response length: 474 chars.,食品安全事故信息通报与舆情回应应注意哪些原则？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,high,,,glm_4.7_flashx_auto
,,,https://www.mohrss.gov.cn/SYrlzyhshbzk/,,medium,pl_glm_47_flashx,ps-019,,GLM-4.7-flashx auto-generated response. Latency: 40.95s. Response length: 475 chars.,饮用水水源保护区管理中的公众参与方式有哪些？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.mohrss.gov.cn/SYrlzyhshbzb/jycyz/,,medium,pl_glm_47_flashx,ps-020,,GLM-4.7-flashx auto-generated response. Latency: 93.73s. Response length: 382 chars.,噪声污染防治中“敏感建筑物集中区域”监管要点是什么？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.ndrc.gov.cn/,,medium,pl_glm_47_flashx,ps-021,,GLM-4.7-flashx auto-generated response. Latency: 44.08s. Response length: 354 chars.,生活垃圾分类投放、收集、运输的责任边界如何划分？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.ndrc.gov.cn/fggz/,,medium,pl_glm_47_flashx,ps-022,,GLM-4.7-flashx auto-generated response. Latency: 31.23s. Response length: 351 chars.,危险废物经营许可证制度对产废单位意味着什么？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,high,,,glm_4.7_flashx_auto
,,,https://www.mof.gov.cn/,,medium,pl_glm_47_flashx,ps-023,,GLM-4.7-flashx auto-generated response. Latency: 79.65s. Response length: 631 chars.,土壤污染风险管控和修复活动中的信息公开要求有哪些？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.mof.gov.cn/zhengwuxinxi/caizhengxinwen/,,medium,pl_glm_47_flashx,ps-024,,GLM-4.7-flashx auto-generated response. Latency: 30.58s. Response length: 520 chars.,碳排放权交易与排污许可制度在监管对象上如何区分？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.nhc.gov.cn/,,medium,pl_glm_47_flashx,ps-025,,GLM-4.7-flashx auto-generated response. Latency: 22.92s. Response length: 487 chars.,生态保护红线内允许的人类活动类型有哪些概括性限制？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.nhc.gov.cn/wjw/bmgz/,,medium,pl_glm_47_flashx,ps-026,,GLM-4.7-flashx auto-generated response. Latency: 92.41s. Response length: 692 chars.,海域使用论证与海洋环境影响评价在程序上如何衔接？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.moj.gov.cn/,,medium,pl_glm_47_flashx,ps-027,,GLM-4.7-flashx auto-generated response. Latency: 65.41s. Response length: 1387 chars.,养老机构备案与消防审验的常见合规要点有哪些？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.moj.gov.cn/pub/sfbgw/,,medium,pl_glm_47_flashx,ps-028,,GLM-4.7-flashx auto-generated response. Latency: 26.37s. Response length: 308 chars.,未成年人社会保护工作中强制报告制度的适用情形有哪些？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.mps.gov.cn/,,medium,pl_glm_47_flashx,ps-029,,GLM-4.7-flashx auto-generated response. Latency: 39.64s. Response length: 437 chars.,最低生活保障家庭经济状况核对应注意哪些隐私与准确性问题？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.mps.gov.cn/n2253534/n2253535/,,medium,pl_glm_47_flashx,ps-030,,GLM-4.7-flashx auto-generated response. Latency: 19.36s. Response length: 401 chars.,临时救助与低保在对象与给付方式上有何主要区别？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.ccdi.gov.cn/,,medium,pl_glm_47_flashx,ps-031,,GLM-4.7-flashx auto-generated response. Latency: 66.62s. Response length: 896 chars.,特困人员供养与分散供养服务协议应关注哪些条款？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.gov.cn/gongbao/2025/issue_12266/202509/content_7039598.html,,medium,pl_glm_47_flashx,ps-032,,GLM-4.7-flashx auto-generated response. Latency: 20.64s. Response length: 453 chars.,残疾人两项补贴资格认定与动态复核要点是什么？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.nhsa.gov.cn/col/col114/index.html,,medium,pl_glm_47_flashx,ps-033,,GLM-4.7-flashx auto-generated response. Latency: 37.01s. Response length: 655 chars.,婚姻登记“跨省通办”试点中当事人材料准备要点有哪些？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.nhsa.gov.cn/col/col105/index.html,,medium,pl_glm_47_flashx,ps-034,,GLM-4.7-flashx auto-generated response. Latency: 29.63s. Response length: 0 chars.,收养登记评估与收养能力评估有何制度性区别？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.nhsa.gov.cn/col/col104/index.html,,medium,pl_glm_47_flashx,ps-035,,GLM-4.7-flashx auto-generated response. Latency: 87.24s. Response length: 1365 chars.,慈善组织信息公开与募捐备案应关注哪些合规点？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.nhsa.gov.cn/col/col109/index.html,,medium,pl_glm_47_flashx,ps-036,,GLM-4.7-flashx auto-generated response. Latency: 45.63s. Response length: 302 chars.,志愿服务记录与证明出具应遵循哪些基本要求？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.gov.cn/zhengce/zuixin/,,medium,pl_glm_47_flashx,ps-037,,GLM-4.7-flashx auto-generated response. Latency: 56.77s. Response length: 453 chars.,行政区划变更公告后，证照与合同地址条款如何处理更稳妥？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.gov.cn/hudong/index.htm,,medium,pl_glm_47_flashx,ps-038,,GLM-4.7-flashx auto-generated response. Latency: 105.85s. Response length: 623 chars.,地名管理中对具有重要地理方位意义的名称命名更名程序要点？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.moe.gov.cn/jyb_xxgk/moe_1777/moe_1778/,,medium,pl_glm_47_flashx,ps-039,,GLM-4.7-flashx auto-generated response. Latency: 43.69s. Response length: 730 chars.,基层群众性自治组织与基层政府在社区治理中的职责边界？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.moe.gov.cn/jyb_xwfb/xw_fbbm/,,medium,pl_glm_47_flashx,ps-040,,GLM-4.7-flashx auto-generated response. Latency: 33.97s. Response length: 300 chars.,信访事项受理与办理“三个到位”应如何向群众解释？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.mem.gov.cn/,,medium,pl_glm_47_flashx,ps-041,,GLM-4.7-flashx auto-generated response. Latency: 25.25s. Response length: 755 chars.,行政复议与行政诉讼在救济路径选择上如何把握？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,high,,,glm_4.7_flashx_auto
,,,https://www.mem.gov.cn/yw/zdgz/ajfb/,,medium,pl_glm_47_flashx,ps-042,,GLM-4.7-flashx auto-generated response. Latency: 19.65s. Response length: 441 chars.,政府信息公开申请中“三需要”原则应如何准确理解？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.samr.gov.cn/,,medium,pl_glm_47_flashx,ps-043,,GLM-4.7-flashx auto-generated response. Latency: 18.38s. Response length: 739 chars.,重大行政决策公众参与与专家论证如何组织更规范？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.samr.gov.cn/zw/zwfb/,,medium,pl_glm_47_flashx,ps-044,,GLM-4.7-flashx auto-generated response. Latency: 50.24s. Response length: 675 chars.,行政执法公示制度中应重点公开哪些要素？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.mee.gov.cn/,,medium,pl_glm_47_flashx,ps-046,,GLM-4.7-flashx auto-generated response. Latency: 31.55s. Response length: 847 chars.,数字政府建设中政务数据共享与数据安全如何统筹？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.mee.gov.cn/zcwj/gwywj/202508/t20250827_1126207.shtml,,medium,pl_glm_47_flashx,ps-047,,GLM-4.7-flashx auto-generated response. Latency: 20.61s. Response length: 319 chars.,一体化政务服务平台“跨省通办”事项清单动态管理要点？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.mca.gov.cn/,,medium,pl_glm_47_flashx,ps-048,,GLM-4.7-flashx auto-generated response. Latency: 26.13s. Response length: 0 chars.,电子证照法律效力与纸质证照关系应如何向企业说明？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.mca.gov.cn/n152/n165/c166/,,medium,pl_glm_47_flashx,ps-049,,GLM-4.7-flashx auto-generated response. Latency: 23.31s. Response length: 545 chars.,政务服务“好差评”结果在绩效考核中如何合理使用？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.mohrss.gov.cn/SYrlzyhshbzk/,,medium,pl_glm_47_flashx,ps-050,,GLM-4.7-flashx auto-generated response. Latency: 16.15s. Response length: 529 chars.,公共资源交易平台整合共享对企业投标成本有何影响？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch,public service,medium,,,glm_4.7_flashx_auto
,,,https://www.nhsa.gov.cn/col/col104/index.html,,medium,pl_glm_47_flashx,ps-004,,GLM-4.7-flashx v2 auto-generated response. Latency: 36.53s. Response length: 355 chars.,生育保险待遇申领通常需要哪些证明材料与办理渠道？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch_v2,public service,medium,,,glm_4.7_flashx_auto_v2
,,,https://www.nhsa.gov.cn/col/col109/index.html,,medium,pl_glm_47_flashx,ps-005,,GLM-4.7-flashx v2 auto-generated response. Latency: 26.92s. Response length: 886 chars.,医疗救助对象认定与“一站式”结算，政策要点有哪些？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch_v2,public service,medium,,,glm_4.7_flashx_auto_v2
,,,https://www.gov.cn/zhengce/zuixin/,,medium,pl_glm_47_flashx,ps-006,,GLM-4.7-flashx v2 auto-generated response. Latency: 56.58s. Response length: 429 chars.,长期护理保险试点地区参保人如何了解本地待遇与评估流程？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch_v2,public service,medium,,,glm_4.7_flashx_auto_v2
,,,https://www.gov.cn/hudong/index.htm,,medium,pl_glm_47_flashx,ps-007,,GLM-4.7-flashx v2 auto-generated response. Latency: 33.54s. Response length: 332 chars.,医保电子凭证与实体社保卡在就医结算中的关系如何理解？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch_v2,public service,medium,,,glm_4.7_flashx_auto_v2
,,,https://www.moe.gov.cn/jyb_xxgk/moe_1777/moe_1778/,,medium,pl_glm_47_flashx,ps-008,,GLM-4.7-flashx v2 auto-generated response. Latency: 50.68s. Response length: 269 chars.,谈判药品“双通道”供药机制对参保患者意味着什么？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch_v2,public service,medium,,,glm_4.7_flashx_auto_v2
,,,https://www.moe.gov.cn/jyb_xwfb/xw_fbbm/,,medium,pl_glm_47_flashx,ps-009,,GLM-4.7-flashx v2 auto-generated response. Latency: 39.77s. Response length: 593 chars.,医保基金监管举报投诉渠道与受理范围一般包括哪些？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch_v2,public service,medium,,,glm_4.7_flashx_auto_v2
,,,https://www.mem.gov.cn/,,medium,pl_glm_47_flashx,ps-010,,GLM-4.7-flashx v2 auto-generated response. Latency: 39.60s. Response length: 373 chars.,跨省异地就医直接结算失败时，可按什么顺序自查原因？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch_v2,public service,medium,,,glm_4.7_flashx_auto_v2
,,,https://www.mem.gov.cn/yw/zdgz/ajfb/,,medium,pl_glm_47_flashx,ps-011,,GLM-4.7-flashx v2 auto-generated response. Latency: 32.76s. Response length: 274 chars.,国家组织药品集中带量采购对参保人药费负担的影响应如何客观表述？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch_v2,public service,medium,,,glm_4.7_flashx_auto_v2
,,,https://www.samr.gov.cn/,,medium,pl_glm_47_flashx,ps-012,,GLM-4.7-flashx v2 auto-generated response. Latency: 22.26s. Response length: 650 chars.,基本公共卫生服务与基本医疗服务在制度上如何区分？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch_v2,public service,medium,,,glm_4.7_flashx_auto_v2
,,,https://www.samr.gov.cn/zw/zwfb/,,medium,pl_glm_47_flashx,ps-013,,GLM-4.7-flashx v2 auto-generated response. Latency: 25.46s. Response length: 934 chars.,传染病疫情信息报告与个人隐私保护之间如何把握平衡？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch_v2,public service,medium,,,glm_4.7_flashx_auto_v2
,,,https://www.mnr.gov.cn/,,medium,pl_glm_47_flashx,ps-014,,GLM-4.7-flashx v2 auto-generated response. Latency: 32.44s. Response length: 608 chars.,学校传染病防控中家校协同的常见要点有哪些？ 请结合权威公开信息作答，并提示用户以经办机构或主管部门最新规定为准。,,glm_batch_v2,public service,medium,,,glm_4.7_flashx_auto_v2
